route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
301,SAB,301_0_1841,Ruta 301 - Norte,0,301_107
301,SAB,301_0_1843,Ruta 301 - Norte,0,301_107
301,SAB,301_0_1845,Ruta 301 - Norte,0,301_107
301,SAB,301_0_1847,Ruta 301 - Norte,0,301_107
301,SAB,301_0_1849,Ruta 301 - Norte,0,301_107
301,SAB,301_0_1851,Ruta 301 - Norte,0,301_107
301,DOM,301_0_1853,Ruta 301 - Norte,0,301_107
301,DOM,301_0_1855,Ruta 301 - Norte,0,301_107
301,DOM,301_0_1857,Ruta 301 - Norte,0,301_107
301,DOM,301_0_1859,Ruta 301 - Norte,0,301_107
301,DOM,301_0_1861,Ruta 301 - Norte,0,301_107
301,DOM,301_0_1863,Ruta 301 - Norte,0,301_107
301,DOM,301_0_1865,Ruta 301 - Norte,0,301_107
301,DOM,301_0_1867,Ruta 301 - Norte,0,301_107
301,DOM,301_0_1869,Ruta 301 - Norte,0,301_107
301,DOM,301_0_1871,Ruta 301 - Norte,0,301_107
301,DOM,301_0_1873,Ruta 301 - Norte,0,301_107
301,DOM,301_0_1875,Ruta 301 - Norte,0,301_107
301,DOM,301_0_1877,Ruta 301 - Norte,0,301_107
301,DOM,301_0_1879,Ruta 301 - Norte,0,301_107
301,DOM,301_0_1881,Ruta 301 - Norte,0,301_107
301,DOM,301_0_1883,Ruta 301 - Norte,0,301_107
301,DOM,301_0_1885,Ruta 301 - Norte,0,301_107
301,DOM,301_0_1887,Ruta 301 - Norte,0,301_107
301,DOM,301_0_1889,Ruta 301 - Norte,0,301_107
301,DOM,301_0_1891,Ruta 301 - Norte,0,301_107
301,DOM,301_0_1893,Ruta 301 - Norte,0,301_107
301,DOM,301_0_1895,Ruta 301 - Norte,0,301_107
301,DOM,301_0_1897,Ruta 301 - Norte,0,301_107
301,DOM,301_0_1899,Ruta 301 - Norte,0,301_107
301,DOM,301_0_1901,Ruta 301 - Norte,0,301_107
301,DOM,301_0_1903,Ruta 301 - Norte,0,301_107
301,DOM,301_0_1905,Ruta 301 - Norte,0,301_107
301,DOM,301_0_1907,Ruta 301 - Norte,0,301_107
301,DOM,301_0_1909,Ruta 301 - Norte,0,301_107
301,DOM,301_0_1911,Ruta 301 - Norte,0,301_107
301,DOM,301_0_1913,Ruta 301 - Norte,0,301_107
301,DOM,301_0_1915,Ruta 301 - Norte,0,301_107
301,DOM,301_0_1917,Ruta 301 - Norte,0,301_107
301,DOM,301_0_1919,Ruta 301 - Norte,0,301_107
301,DOM,301_0_1921,Ruta 301 - Norte,0,301_107
301,DOM,301_0_1923,Ruta 301 - Norte,0,301_107
301,DOM,301_0_1925,Ruta 301 - Norte,0,301_107
301,DOM,301_0_1927,Ruta 301 - Norte,0,301_107
301,DOM,301_0_1929,Ruta 301 - Norte,0,301_107
301,DOM,301_0_1931,Ruta 301 - Norte,0,301_107
301,DOM,301_0_1933,Ruta 301 - Norte,0,301_107
301,DOM,301_0_1935,Ruta 301 - Norte,0,301_107
301,DOM,301_0_1937,Ruta 301 - Norte,0,301_107
301,DOM,301_0_1939,Ruta 301 - Norte,0,301_107
301,DOM,301_0_1941,Ruta 301 - Norte,0,301_107
301,DOM,301_0_1943,Ruta 301 - Norte,0,301_107
301,DOM,301_0_1945,Ruta 301 - Norte,0,301_107
301,DOM,301_0_1947,Ruta 301 - Norte,0,301_107
301,DOM,301_0_1949,Ruta 301 - Norte,0,301_107
301,DOM,301_0_1951,Ruta 301 - Norte,0,301_107
301,DOM,301_0_1953,Ruta 301 - Norte,0,301_107
301,DOM,301_0_1955,Ruta 301 - Norte,0,301_107
301,DOM,301_0_1957,Ruta 301 - Norte,0,301_107
301,DOM,301_0_1959,Ruta 301 - Norte,0,301_107
301,DOM,301_0_1961,Ruta 301 - Norte,0,301_107
301,DOM,301_0_1963,Ruta 301 - Norte,0,301_107
301,DOM,301_0_1965,Ruta 301 - Norte,0,301_107
301,DOM,301_0_1967,Ruta 301 - Norte,0,301_107
301,DOM,301_0_1969,Ruta 301 - Norte,0,301_107
301,DOM,301_0_1971,Ruta 301 - Norte,0,301_107
301,DOM,301_0_1973,Ruta 301 - Norte,0,301_107
301,DOM,301_0_1975,Ruta 301 - Norte,0,301_107
301,DOM,301_0_1977,Ruta 301 - Norte,0,301_107
301,DOM,301_0_1979,Ruta 301 - Norte,0,301_107
301,DOM,301_0_1981,Ruta 301 - Norte,0,301_107
301,DOM,301_0_1983,Ruta 301 - Norte,0,301_107
301,DOM,301_0_1985,Ruta 301 - Norte,0,301_107
301,DOM,301_0_1987,Ruta 301 - Norte,0,301_107
301,DOM,301_0_1989,Ruta 301 - Norte,0,301_107
301,DOM,301_0_1991,Ruta 301 - Norte,0,301_107
301,DOM,301_0_1993,Ruta 301 - Norte,0,301_107
301,DOM,301_0_1995,Ruta 301 - Norte,0,301_107
301,DOM,301_0_1997,Ruta 301 - Norte,0,301_107
301,DOM,301_0_1999,Ruta 301 - Norte,0,301_107
301,DOM,301_0_2001,Ruta 301 - Norte,0,301_107
301,DOM,301_0_2003,Ruta 301 - Norte,0,301_107
301,DOM,301_0_2005,Ruta 301 - Norte,0,301_107
301,DOM,301_0_2007,Ruta 301 - Norte,0,301_107
301,DOM,301_0_2009,Ruta 301 - Norte,0,301_107
301,DOM,301_0_2011,Ruta 301 - Norte,0,301_107
301,DOM,301_0_2013,Ruta 301 - Norte,0,301_107
301,DOM,301_0_2015,Ruta 301 - Norte,0,301_107
301,DOM,301_0_2017,Ruta 301 - Norte,0,301_107
301,DOM,301_0_2019,Ruta 301 - Norte,0,301_107
301,DOM,301_0_2021,Ruta 301 - Norte,0,301_107
301,DOM,301_0_2023,Ruta 301 - Norte,0,301_107
301,HABIL-W1,301_1_1002,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1004,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1006,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1008,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1010,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1012,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1014,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1016,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1018,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1020,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1022,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1024,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1026,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1028,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1030,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1032,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1034,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1036,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1038,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1040,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1042,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1044,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1046,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1048,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1050,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1052,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1054,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1056,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1058,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1060,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1062,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1064,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1066,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1068,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1070,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1072,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1074,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1076,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1078,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1080,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1082,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1084,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1086,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1088,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1090,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1092,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1094,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1096,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1098,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1100,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1102,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1104,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1106,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1108,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1110,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1112,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1114,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1116,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1118,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1120,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1122,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1124,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1126,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1128,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1130,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1132,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1134,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1136,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1138,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1140,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1142,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1144,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1146,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1148,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1150,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1152,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1154,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1156,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1158,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1160,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1162,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1164,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1166,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1168,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1170,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1172,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1174,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1176,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1178,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1180,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1182,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1184,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1186,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1188,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1190,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1192,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1194,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1196,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1198,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1200,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1202,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1204,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1206,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1208,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1210,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1212,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1214,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1216,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1218,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1220,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1222,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1224,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1226,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1228,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1230,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1232,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1234,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1236,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1238,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1240,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1242,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1244,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1246,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1248,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1250,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1252,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1254,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1256,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1258,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1260,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1262,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1264,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1266,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1268,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1270,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1272,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1274,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1276,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1278,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1280,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1282,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1284,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1286,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1288,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1290,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1292,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1294,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1296,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1298,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1300,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1302,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1304,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1306,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1308,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1310,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1312,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1314,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1316,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1318,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1320,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1322,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1324,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1326,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1328,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1330,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1332,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1334,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1336,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1338,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1340,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1342,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1344,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1346,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1348,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1350,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1352,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1354,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1356,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1358,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1360,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1362,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1364,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1366,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1368,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1370,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1372,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1374,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1376,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1378,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1380,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1382,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1384,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1386,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1388,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1390,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1392,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1394,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1396,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1398,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1400,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1402,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1404,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1406,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1408,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1410,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1412,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1414,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1416,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1418,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1420,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1422,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1424,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1426,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1428,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1430,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1432,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1434,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1436,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1438,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1440,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1442,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1444,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1446,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1448,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1450,Ruta 301 - Sur,1,301_206
301,HABIL-W1,301_1_1452,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1454,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1456,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1458,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1460,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1462,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1464,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1466,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1468,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1470,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1472,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1474,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1476,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1478,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1480,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1482,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1484,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1486,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1488,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1490,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1492,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1494,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1496,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1498,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1500,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1502,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1504,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1506,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1508,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1510,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1512,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1514,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1516,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1518,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1520,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1522,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1524,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1526,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1528,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1530,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1532,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1534,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1536,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1538,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1540,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1542,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1544,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1546,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1548,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1550,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1552,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1554,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1556,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1558,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1560,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1562,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1564,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1566,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1568,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1570,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1572,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1574,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1576,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1578,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1580,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1582,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1584,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1586,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1588,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1590,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1592,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1594,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1596,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1598,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1600,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1602,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1604,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1606,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1608,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1610,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1612,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1614,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1616,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1618,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1620,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1622,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1624,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1626,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1628,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1630,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1632,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1634,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1636,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1638,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1640,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1642,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1644,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1646,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1648,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1650,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1652,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1654,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1656,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1658,Ruta 301 - Sur,1,301_206
